gene_callers_id	DSS3_ac_a	DSS3_ac_b	DSS3_glc_a	DSS3_glc_ac_19_a	DSS3_glc_ac_19_b	DSS3_glc_ac_19_c	DSS3_glc_ac_34_a	DSS3_glc_ac_34_b	DSS3_glc_ac_34_c	DSS3_glc_b	DSS3_glc_c
4158	15.811007957559681	16.472811671087534	18.27320954907162	19.65450928381963	14.740053050397877	13.903846153846153	18.169098143236074	17.163793103448278	23.146551724137932	19.339522546419097	17.303050397877985
4159	184.05	158.25294117647059	233.03676470588235	171.5235294117647	124.82058823529412	122.08970588235294	201.43382352941177	169.38382352941176	247.98529411764707	217.18823529411765	225.2220588235294
4160	24.217566478646255	34.20225624496374	19.78485092667204	21.697018533440772	18.386784850926674	17.368251410153103	19.543916196615633	21.068493150684933	29.937953263497178	22.286865431103948	20.481063658340048
4161	16.633587786259543	19.94732824427481	11.106870229007633	13.180916030534352	8.11679389312977	10.017557251908396	12.12824427480916	14.744274809160306	17.906106870229006	13.402290076335877	12.950381679389313
4162	6.525328330206379	6.050656660412758	5.842401500938086	7.938086303939962	4.487804878048781	6.425891181988743	5.078799249530957	4.560975609756097	4.050656660412758	4.649155722326454	6.75234521575985
4163	12.87406015037594	10.640977443609023	10.227443609022556	9.74906015037594	7.93984962406015	8.42951127819549	6.49906015037594	7.636278195488722	8.274436090225564	9.844924812030076	8.215225563909774
4164	9.116896918172158	12.946865037194474	8.499468650371945	11.05951115834219	7.0201912858661	8.810839532412327	8.34962805526036	9.771519659936239	9.803400637619553	10.729011689691816	9.188097768331563
4165	4.610878661087866	5.943514644351464	8.210251046025105	5.928870292887029	4.382845188284519	4.076359832635983	4.419456066945607	6.081589958158996	5.896443514644352	8.407949790794978	7.663179916317992
4166	18.194581280788178	20.438423645320196	17.444581280788178	13.486453201970443	9.533251231527094	8.826354679802956	10.74384236453202	7.8411330049261085	13.16256157635468	14.827586206896552	15.93472906403941
4167	43.966412213740455	47.12900763358778	42.26030534351145	40.12442748091603	28.716030534351145	33.85190839694656	29.051145038167938	34.02900763358779	41.74351145038168	44.106106870229006	42.74809160305343
4168	12.819718309859155	17.156338028169014	13.443661971830986	15.53943661971831	12.721126760563381	10.33943661971831	11.188732394366196	7.936619718309859	14.184507042253522	16.383098591549295	13.471830985915492
4169	23.00988467874794	27.041186161449755	17.569192751235583	22.702635914332784	16.32866556836903	16.427512355848435	13.94316309719934	14.964579901153213	19.691103789126853	17.63838550247117	15.665568369028007
4170	45.96223021582734	46.64658273381295	30.865107913669064	44.78417266187051	30.822841726618705	32.435251798561154	31.27338129496403	30.50089928057554	42.08902877697842	33.14118705035971	31.9181654676259
4171	78.26315789473684	80.17408906882591	51.022267206477736	71.27327935222672	54.19433198380567	56.51012145748988	41.963562753036435	45.12955465587044	52.487854251012145	72.94331983805668	59.526315789473685
4172	152.70141342756185	151.03003533568904	86.19964664310955	145.2296819787986	100.33745583038869	108.96466431095406	71.04063604240282	78.73498233215548	102.66077738515901	88.23144876325088	81.21024734982332
4173	25.011746280344557	25.952231793265465	22.615505090054818	24.711824588880187	17.41816758026625	20.79013312451057	19.4283476898982	22.21848081440877	27.250587314017228	23.799530148786218	24.23492560689115
